               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,             0.04229,            0.027527,            0.015259,             0.70067,              0.5938,             0.63657,             0.37338,            0.044361,            0.017229,            0.015915,           0.0055707,           0.0055707,           0.0055707
                 101,             0.04215,            0.027315,            0.015138,             0.70384,             0.59212,             0.63774,             0.37524,            0.044335,            0.017222,            0.015863,              0.0055,              0.0055,              0.0055
                 102,            0.042264,            0.027034,            0.014757,             0.71437,             0.58695,             0.63826,             0.37589,            0.044303,            0.017203,            0.015817,           0.0054293,           0.0054293,           0.0054293
                 103,            0.042025,            0.027048,            0.014697,             0.72066,             0.58014,             0.63795,              0.3762,            0.044291,            0.017204,            0.015835,           0.0053587,           0.0053587,           0.0053587
                 104,            0.041597,            0.026936,            0.014731,             0.70527,             0.58969,             0.63864,             0.37723,            0.044258,            0.017194,            0.015863,            0.005288,            0.005288,            0.005288
                 105,            0.041615,            0.026823,             0.01473,             0.70223,             0.59567,             0.63883,             0.37714,             0.04422,            0.017187,            0.015885,           0.0052174,           0.0052174,           0.0052174
                 106,            0.041538,            0.026656,             0.01469,             0.71309,             0.58975,             0.63866,             0.37734,            0.044179,            0.017188,            0.015868,           0.0051469,           0.0051469,           0.0051469
                 107,            0.041849,            0.026816,            0.014594,             0.71048,             0.59344,             0.63937,             0.37826,            0.044149,            0.017182,            0.015857,           0.0050765,           0.0050765,           0.0050765
                 108,            0.041453,            0.026635,            0.014346,             0.71613,               0.592,             0.63979,             0.37899,            0.044125,            0.017183,            0.015836,           0.0050062,           0.0050062,           0.0050062
                 109,            0.041401,            0.026629,            0.014204,             0.73209,             0.58176,             0.63933,             0.37905,             0.04411,            0.017182,            0.015848,            0.004936,            0.004936,            0.004936
                 110,             0.04134,            0.026932,            0.014174,             0.72538,             0.58718,             0.63969,             0.37909,            0.044098,            0.017181,            0.015839,           0.0048659,           0.0048659,           0.0048659
                 111,            0.041258,            0.026686,            0.014078,              0.7374,             0.58087,             0.64048,             0.38029,            0.044077,            0.017176,            0.015857,            0.004796,            0.004796,            0.004796
                 112,            0.040897,            0.026537,            0.014066,              0.7352,             0.58191,             0.64027,             0.38052,             0.04406,            0.017175,            0.015853,           0.0047263,           0.0047263,           0.0047263
                 113,            0.040833,            0.026387,            0.013872,             0.73373,              0.5837,             0.64115,             0.38062,            0.044045,            0.017174,             0.01588,           0.0046568,           0.0046568,           0.0046568
                 114,            0.040837,            0.026445,            0.013577,             0.72745,             0.58645,             0.64167,             0.38127,            0.044025,            0.017172,            0.015901,           0.0045875,           0.0045875,           0.0045875
                 115,             0.04106,            0.026489,            0.013602,             0.72441,             0.58721,             0.64133,             0.38063,            0.044004,            0.017174,            0.015919,           0.0045184,           0.0045184,           0.0045184
                 116,            0.040324,            0.026354,            0.013273,             0.72673,             0.58586,             0.64131,             0.38049,            0.043994,            0.017177,            0.015944,           0.0044495,           0.0044495,           0.0044495
                 117,            0.040659,            0.026427,            0.013447,             0.73057,             0.58536,             0.64244,             0.38181,            0.043978,            0.017179,            0.015958,           0.0043809,           0.0043809,           0.0043809
                 118,             0.04039,            0.026329,            0.013573,             0.72332,             0.59006,             0.64256,             0.38239,            0.043955,            0.017178,            0.015962,           0.0043126,           0.0043126,           0.0043126
