               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.053112,            0.043454,            0.019577,             0.66225,             0.52921,             0.57966,              0.2977,            0.053431,            0.025615,            0.016873,           0.0039094,           0.0039094,           0.0039094
                 125,            0.053344,            0.043344,            0.019182,             0.66191,             0.53063,             0.58043,             0.29851,            0.053408,            0.025608,            0.016852,           0.0038434,           0.0038434,           0.0038434
                 126,            0.053024,            0.043298,            0.019165,             0.66082,             0.53286,             0.58053,             0.29875,            0.053389,            0.025602,            0.016846,           0.0037779,           0.0037779,           0.0037779
                 127,            0.053137,            0.043696,            0.019267,             0.66128,             0.53373,             0.58086,             0.29906,            0.053365,            0.025595,            0.016827,           0.0037128,           0.0037128,           0.0037128
                 128,            0.053086,            0.043297,            0.018839,             0.65547,             0.53707,              0.5812,             0.29904,            0.053342,            0.025586,            0.016806,           0.0036482,           0.0036482,           0.0036482
                 129,            0.052627,            0.042619,              0.0189,             0.65171,             0.53916,             0.58164,             0.29961,            0.053323,            0.025583,            0.016804,            0.003584,            0.003584,            0.003584
                 130,            0.053101,             0.04345,             0.01883,              0.6674,             0.53017,             0.58194,             0.29974,            0.053304,            0.025575,            0.016795,           0.0035203,           0.0035203,           0.0035203
                 131,            0.052873,            0.043047,            0.018753,             0.65212,             0.54192,              0.5832,             0.30046,            0.053288,            0.025569,            0.016792,            0.003457,            0.003457,            0.003457
                 132,            0.052783,            0.043601,            0.018607,             0.66996,             0.53135,             0.58317,             0.30083,             0.05327,            0.025565,             0.01679,           0.0033943,           0.0033943,           0.0033943
                 133,            0.052627,             0.04298,            0.018636,             0.65804,             0.54019,             0.58348,             0.30126,            0.053254,            0.025558,            0.016779,           0.0033321,           0.0033321,           0.0033321
                 134,            0.052724,            0.043047,            0.018567,             0.65784,             0.54242,             0.58413,             0.30183,            0.053235,             0.02555,             0.01677,           0.0032704,           0.0032704,           0.0032704
                 135,            0.052401,            0.042784,            0.018257,             0.65934,             0.54177,             0.58403,             0.30179,            0.053217,            0.025546,            0.016754,           0.0032093,           0.0032093,           0.0032093
                 136,            0.052643,            0.043058,            0.018138,             0.65727,             0.54253,             0.58429,             0.30197,            0.053202,            0.025539,            0.016747,           0.0031488,           0.0031488,           0.0031488
                 137,            0.052385,            0.042826,            0.018584,             0.65805,             0.54217,             0.58449,             0.30251,            0.053188,            0.025535,            0.016736,           0.0030888,           0.0030888,           0.0030888
                 138,             0.05231,            0.042913,            0.017995,             0.65457,             0.54391,             0.58447,             0.30256,            0.053174,            0.025529,            0.016724,           0.0030294,           0.0030294,           0.0030294
                 139,            0.052373,            0.043378,            0.017994,              0.6681,             0.53694,             0.58488,             0.30312,            0.053159,            0.025526,            0.016717,           0.0029706,           0.0029706,           0.0029706
                 140,            0.052218,            0.042831,            0.017828,             0.66228,             0.54142,             0.58555,             0.30345,            0.053145,            0.025522,            0.016716,           0.0029125,           0.0029125,           0.0029125
                 141,            0.052136,            0.043125,            0.017918,              0.6565,             0.54576,               0.586,             0.30352,            0.053132,            0.025516,            0.016703,            0.002855,            0.002855,            0.002855
                 142,            0.052277,            0.043079,            0.017506,             0.65751,             0.54527,             0.58572,             0.30365,            0.053121,            0.025512,            0.016696,           0.0027981,           0.0027981,           0.0027981
                 143,            0.052166,            0.043144,            0.017529,              0.6578,             0.54646,             0.58668,             0.30396,            0.053108,            0.025505,             0.01669,           0.0027419,           0.0027419,           0.0027419
                 144,             0.05202,            0.042911,            0.017347,             0.65609,             0.54739,             0.58686,             0.30435,            0.053097,            0.025498,            0.016673,           0.0026864,           0.0026864,           0.0026864
                 145,            0.052085,            0.042745,            0.017457,             0.65794,              0.5484,             0.58767,             0.30477,            0.053084,            0.025491,            0.016666,           0.0026316,           0.0026316,           0.0026316
                 146,            0.051797,             0.04217,            0.017646,             0.66564,             0.54525,             0.58818,             0.30495,            0.053072,            0.025486,            0.016663,           0.0025775,           0.0025775,           0.0025775
                 147,            0.051798,            0.042831,            0.017043,             0.66229,             0.54714,             0.58856,             0.30535,            0.053061,             0.02548,            0.016659,           0.0025241,           0.0025241,           0.0025241
                 148,            0.051962,            0.042598,            0.017135,             0.66341,             0.54783,              0.5888,             0.30566,             0.05305,            0.025475,            0.016652,           0.0024714,           0.0024714,           0.0024714
                 149,            0.051497,            0.042305,            0.017223,             0.66279,             0.54753,             0.58875,             0.30593,            0.053042,             0.02547,            0.016657,           0.0024195,           0.0024195,           0.0024195
                 150,            0.051619,            0.042746,            0.016971,             0.66321,             0.54785,             0.58883,             0.30627,            0.053033,            0.025464,            0.016656,           0.0023684,           0.0023684,           0.0023684
                 151,             0.05176,            0.042254,            0.017097,             0.66155,             0.54866,             0.58883,             0.30657,            0.053025,            0.025459,            0.016653,            0.002318,            0.002318,            0.002318
                 152,             0.05158,            0.042512,            0.016918,              0.6639,             0.54645,              0.5889,             0.30661,            0.053017,            0.025456,            0.016645,           0.0022684,           0.0022684,           0.0022684
