               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.034752,            0.025958,           0.0092171,              0.5623,             0.51387,             0.51409,             0.16612,            0.047623,             0.02175,             0.01394,           0.0019881,           0.0019881,           0.0019881
                 159,            0.034397,            0.025747,           0.0089621,             0.56456,             0.51274,             0.51418,             0.16575,            0.047624,            0.021763,            0.013948,           0.0019443,           0.0019443,           0.0019443
                 160,            0.034356,            0.025639,            0.009058,             0.56007,             0.51602,             0.51381,             0.16589,            0.047622,            0.021777,             0.01396,           0.0019014,           0.0019014,           0.0019014
                 161,            0.034456,            0.025239,           0.0090245,             0.56548,             0.51176,             0.51393,             0.16602,             0.04762,             0.02179,             0.01397,           0.0018594,           0.0018594,           0.0018594
                 162,            0.034602,            0.025646,           0.0089495,               0.567,             0.51054,             0.51373,             0.16614,             0.04762,            0.021802,             0.01398,           0.0018183,           0.0018183,           0.0018183
                 163,            0.034304,            0.025451,           0.0087622,             0.56372,             0.51399,             0.51399,             0.16613,            0.047621,            0.021816,            0.013992,           0.0017781,           0.0017781,           0.0017781
                 164,            0.034281,            0.025311,            0.008701,             0.56648,             0.51159,             0.51412,             0.16628,            0.047623,            0.021833,            0.014007,           0.0017389,           0.0017389,           0.0017389
                 165,            0.034305,            0.025569,           0.0087206,             0.56799,             0.51183,             0.51483,             0.16656,            0.047623,            0.021845,            0.014015,           0.0017005,           0.0017005,           0.0017005
                 166,            0.033859,            0.024958,            0.008805,             0.56658,             0.51238,             0.51445,              0.1666,            0.047622,            0.021858,            0.014023,           0.0016631,           0.0016631,           0.0016631
                 167,            0.033656,            0.025095,           0.0085415,             0.56756,             0.51252,             0.51471,             0.16685,            0.047623,             0.02187,            0.014037,           0.0016267,           0.0016267,           0.0016267
                 168,            0.033809,            0.025195,           0.0086869,             0.56859,             0.51202,             0.51481,             0.16681,            0.047622,            0.021884,            0.014045,           0.0015912,           0.0015912,           0.0015912
                 169,            0.033773,            0.025119,           0.0084484,             0.56871,             0.51243,              0.5149,             0.16709,            0.047625,            0.021899,            0.014052,           0.0015566,           0.0015566,           0.0015566
                 170,            0.033629,            0.025168,           0.0084719,             0.57033,             0.51064,             0.51429,             0.16746,            0.047629,            0.021915,            0.014059,           0.0015231,           0.0015231,           0.0015231
                 171,            0.033485,            0.025057,           0.0084387,             0.57029,             0.51164,             0.51528,              0.1677,            0.047632,             0.02193,            0.014067,           0.0014905,           0.0014905,           0.0014905
                 172,            0.033444,            0.024743,           0.0083174,             0.56956,             0.51289,             0.51589,             0.16781,            0.047636,            0.021948,            0.014075,           0.0014589,           0.0014589,           0.0014589
                 173,            0.033368,            0.024846,           0.0083629,             0.56982,             0.51376,             0.51661,              0.1681,            0.047641,            0.021962,            0.014088,           0.0014283,           0.0014283,           0.0014283
                 174,             0.03331,            0.024618,           0.0083514,             0.56208,             0.52096,             0.51698,             0.16838,            0.047644,             0.02198,            0.014094,           0.0013987,           0.0013987,           0.0013987
                 175,            0.032988,            0.024722,           0.0081042,             0.56086,             0.52167,             0.51723,             0.16841,            0.047647,            0.021998,            0.014102,           0.0013701,           0.0013701,           0.0013701
                 176,            0.033143,            0.024387,           0.0083104,             0.56129,             0.52187,             0.51702,             0.16845,             0.04765,            0.022012,            0.014113,           0.0013425,           0.0013425,           0.0013425
                 177,            0.032911,            0.024235,           0.0082266,             0.56252,             0.52205,             0.51786,             0.16841,            0.047656,            0.022029,            0.014122,            0.001316,            0.001316,            0.001316
                 178,             0.03293,            0.024431,           0.0081833,             0.56015,             0.52295,             0.51808,             0.16874,            0.047661,            0.022048,            0.014132,           0.0012905,           0.0012905,           0.0012905
                 179,            0.032824,            0.024492,           0.0080442,             0.55718,             0.52499,             0.51785,             0.16863,            0.047664,            0.022065,            0.014143,            0.001266,            0.001266,            0.001266
                 180,            0.032861,            0.024256,            0.007952,             0.55581,             0.52728,             0.51784,             0.16891,            0.047667,            0.022083,            0.014155,           0.0012426,           0.0012426,           0.0012426
                 181,            0.032528,            0.024383,           0.0081161,             0.55565,             0.52784,             0.51798,             0.16914,            0.047673,              0.0221,            0.014165,           0.0012202,           0.0012202,           0.0012202
                 182,            0.032471,            0.024088,           0.0081008,             0.55774,             0.52627,             0.51817,             0.16923,            0.047675,            0.022118,            0.014174,           0.0011989,           0.0011989,           0.0011989
                 183,            0.032711,             0.02433,           0.0081647,             0.55622,             0.52768,             0.51803,             0.16928,            0.047679,            0.022134,            0.014186,           0.0011787,           0.0011787,           0.0011787
                 184,            0.032616,            0.024368,           0.0079426,             0.55575,             0.52762,             0.51813,             0.16936,            0.047684,            0.022151,            0.014196,           0.0011595,           0.0011595,           0.0011595
                 185,            0.032457,            0.023956,           0.0078708,              0.5571,             0.52909,             0.51877,             0.16939,            0.047688,             0.02217,            0.014206,           0.0011414,           0.0011414,           0.0011414
                 186,            0.032352,            0.024202,           0.0079771,             0.55831,             0.52843,             0.51886,             0.16967,            0.047695,            0.022189,            0.014214,           0.0011243,           0.0011243,           0.0011243
                 187,            0.032174,            0.024071,           0.0077754,              0.5599,             0.52677,             0.51856,             0.16944,              0.0477,            0.022207,            0.014221,           0.0011084,           0.0011084,           0.0011084
                 188,            0.032047,              0.0238,            0.007946,             0.56095,             0.52578,             0.51846,             0.16963,            0.047705,            0.022226,            0.014232,           0.0010935,           0.0010935,           0.0010935
                 189,            0.032076,            0.023801,           0.0077347,             0.56662,             0.51999,              0.5176,              0.1695,            0.047714,            0.022244,            0.014243,           0.0010797,           0.0010797,           0.0010797
                 190,            0.031845,            0.023723,           0.0077598,             0.57359,             0.51447,             0.51729,             0.16967,            0.047721,            0.022262,            0.014254,            0.001067,            0.001067,            0.001067
                 191,            0.031965,             0.02367,           0.0076953,              0.5659,             0.52126,             0.51738,             0.16997,            0.047729,            0.022285,            0.014267,           0.0010554,           0.0010554,           0.0010554
                 192,            0.032016,             0.02377,           0.0077681,             0.57383,             0.51555,             0.51743,             0.17003,            0.047736,            0.022304,            0.014279,           0.0010449,           0.0010449,           0.0010449
                 193,            0.031958,            0.023903,           0.0076408,             0.57767,             0.51343,             0.51794,             0.17026,             0.04774,            0.022324,            0.014288,           0.0010355,           0.0010355,           0.0010355
                 194,            0.031896,            0.023413,           0.0076385,             0.57022,             0.51892,             0.51756,             0.17026,            0.047748,            0.022342,            0.014303,           0.0010272,           0.0010272,           0.0010272
                 195,            0.032072,            0.023706,           0.0077204,             0.57084,             0.51893,             0.51809,             0.17067,            0.047757,             0.02236,            0.014315,             0.00102,             0.00102,             0.00102
                 196,            0.031859,            0.023477,           0.0075191,             0.57307,             0.51785,             0.51802,             0.17058,            0.047766,            0.022382,            0.014328,           0.0010139,           0.0010139,           0.0010139
                 197,            0.031874,            0.023738,           0.0076227,             0.57468,             0.51663,             0.51809,             0.17069,            0.047774,            0.022401,            0.014339,           0.0010089,           0.0010089,           0.0010089
                 198,             0.03168,            0.023418,           0.0075823,             0.57454,              0.5175,             0.51775,             0.17067,             0.04778,            0.022421,            0.014353,            0.001005,            0.001005,            0.001005
                 199,            0.031675,            0.023633,           0.0073912,             0.57523,              0.5175,             0.51855,             0.17111,            0.047788,             0.02244,            0.014364,           0.0010022,           0.0010022,           0.0010022
