               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.056632,            0.060445,            0.021396,             0.68082,             0.53898,             0.58791,             0.31733,            0.057044,            0.035884,            0.017935,           0.0043809,           0.0043809,           0.0043809
                 118,            0.056445,            0.060209,            0.021459,             0.68835,             0.53635,              0.5887,             0.31763,            0.057019,            0.035885,             0.01794,           0.0043126,           0.0043126,           0.0043126
                 119,            0.056456,            0.059614,             0.02161,             0.68445,             0.53843,             0.58882,             0.31792,             0.05699,             0.03588,            0.017925,           0.0042445,           0.0042445,           0.0042445
                 120,            0.056353,             0.05964,            0.021427,             0.69823,             0.53176,             0.58887,             0.31835,            0.056969,            0.035882,            0.017917,           0.0041768,           0.0041768,           0.0041768
                 121,            0.056521,            0.059772,            0.021218,             0.69929,             0.53261,             0.58919,             0.31887,            0.056951,             0.03587,            0.017924,           0.0041094,           0.0041094,           0.0041094
                 122,            0.056455,            0.059739,            0.021251,             0.69349,             0.53688,             0.58987,              0.3192,            0.056936,            0.035858,             0.01791,           0.0040424,           0.0040424,           0.0040424
                 123,            0.055992,            0.059272,             0.02082,              0.6998,             0.53267,             0.59026,             0.31987,             0.05692,            0.035848,            0.017898,           0.0039757,           0.0039757,           0.0039757
                 124,             0.05626,            0.059919,            0.021125,              0.6778,             0.54382,             0.59059,             0.32067,            0.056901,             0.03584,            0.017905,           0.0039094,           0.0039094,           0.0039094
                 125,             0.05622,            0.059771,            0.020716,             0.67368,              0.5467,             0.59076,             0.32094,             0.05688,            0.035841,            0.017907,           0.0038434,           0.0038434,           0.0038434
                 126,            0.056147,            0.059676,             0.02032,             0.66622,             0.55019,              0.5907,             0.32125,            0.056861,            0.035833,            0.017913,           0.0037779,           0.0037779,           0.0037779
                 127,            0.055779,            0.060293,            0.021149,              0.7073,             0.52645,             0.59011,             0.32104,            0.056845,            0.035835,            0.017923,           0.0037128,           0.0037128,           0.0037128
                 128,            0.055827,            0.059691,            0.020691,             0.67248,             0.54596,             0.59011,             0.32126,             0.05683,            0.035831,            0.017913,           0.0036482,           0.0036482,           0.0036482
                 129,            0.056003,            0.060524,            0.020522,             0.67166,             0.54738,             0.59062,             0.32126,            0.056812,            0.035831,              0.0179,            0.003584,            0.003584,            0.003584
                 130,            0.055778,            0.059676,            0.020331,             0.68699,             0.53967,             0.59142,             0.32155,            0.056793,            0.035829,            0.017896,           0.0035203,           0.0035203,           0.0035203
                 131,              0.0556,            0.059376,            0.020434,             0.68531,             0.54129,             0.59205,             0.32209,            0.056777,            0.035823,            0.017894,            0.003457,            0.003457,            0.003457
                 132,             0.05607,            0.059973,            0.020314,             0.68669,             0.54186,             0.59204,             0.32237,            0.056763,            0.035822,            0.017888,           0.0033943,           0.0033943,           0.0033943
                 133,            0.055795,            0.059609,            0.020104,             0.68793,             0.54164,             0.59174,             0.32276,            0.056748,             0.03582,             0.01788,           0.0033321,           0.0033321,           0.0033321
                 134,            0.055793,            0.059947,            0.019971,             0.69004,             0.54095,              0.5921,             0.32324,            0.056734,            0.035816,            0.017886,           0.0032704,           0.0032704,           0.0032704
                 135,            0.055782,            0.059359,            0.019702,             0.69044,             0.54232,             0.59272,             0.32332,            0.056721,             0.03581,            0.017883,           0.0032093,           0.0032093,           0.0032093
                 136,            0.055237,            0.058544,            0.019814,              0.6908,             0.54338,             0.59327,             0.32359,             0.05671,            0.035806,            0.017879,           0.0031488,           0.0031488,           0.0031488
                 137,            0.055416,            0.058847,            0.020243,             0.69052,             0.54388,             0.59337,             0.32348,            0.056695,            0.035797,            0.017868,           0.0030888,           0.0030888,           0.0030888
                 138,            0.055224,            0.059088,            0.019465,              0.6794,             0.55198,              0.5939,             0.32365,            0.056684,            0.035794,            0.017871,           0.0030294,           0.0030294,           0.0030294
                 139,            0.055178,             0.05832,            0.019625,             0.68332,              0.5505,             0.59396,             0.32374,            0.056673,            0.035788,            0.017868,           0.0029706,           0.0029706,           0.0029706
                 140,            0.055283,            0.059172,            0.019119,             0.68383,             0.54976,             0.59377,             0.32415,            0.056663,            0.035782,            0.017871,           0.0029125,           0.0029125,           0.0029125
                 141,            0.055134,            0.059023,            0.019457,             0.68793,             0.54818,             0.59404,             0.32447,            0.056653,             0.03578,            0.017878,            0.002855,            0.002855,            0.002855
                 142,            0.054989,            0.059254,            0.019579,             0.68768,             0.54828,              0.5942,             0.32511,            0.056643,            0.035774,            0.017875,           0.0027981,           0.0027981,           0.0027981
                 143,            0.054916,            0.058988,            0.019603,             0.68593,             0.54957,             0.59455,             0.32529,            0.056633,            0.035762,            0.017872,           0.0027419,           0.0027419,           0.0027419
                 144,            0.054708,            0.059288,            0.019039,             0.68792,             0.54754,             0.59441,             0.32526,            0.056627,            0.035761,            0.017875,           0.0026864,           0.0026864,           0.0026864
                 145,            0.054756,            0.058871,            0.019202,             0.68501,             0.54909,             0.59465,             0.32591,            0.056619,            0.035755,            0.017882,           0.0026316,           0.0026316,           0.0026316
                 146,            0.054924,            0.058236,            0.019267,             0.68323,             0.54973,             0.59501,             0.32615,            0.056612,            0.035753,            0.017886,           0.0025775,           0.0025775,           0.0025775
                 147,            0.054794,            0.059043,            0.018913,             0.68795,             0.54694,             0.59507,             0.32608,            0.056604,            0.035753,            0.017891,           0.0025241,           0.0025241,           0.0025241
                 148,            0.054347,            0.057538,            0.019222,             0.70173,             0.53839,             0.59488,             0.32623,            0.056595,             0.03575,            0.017897,           0.0024714,           0.0024714,           0.0024714
                 149,            0.054574,            0.058286,            0.018735,             0.71634,             0.53065,             0.59488,             0.32624,            0.056589,            0.035747,            0.017902,           0.0024195,           0.0024195,           0.0024195
                 150,            0.054436,            0.058405,            0.018806,             0.66688,             0.56017,             0.59532,             0.32672,             0.05658,            0.035746,            0.017904,           0.0023684,           0.0023684,           0.0023684
                 151,            0.054317,            0.058423,            0.018873,              0.6706,             0.55787,             0.59536,             0.32705,             0.05657,            0.035744,            0.017903,            0.002318,            0.002318,            0.002318
                 152,            0.054159,            0.057512,            0.018747,             0.67039,             0.55911,             0.59539,             0.32734,            0.056561,            0.035741,            0.017901,           0.0022684,           0.0022684,           0.0022684
                 153,             0.05438,            0.058632,            0.018703,             0.66956,             0.55863,             0.59558,              0.3273,            0.056551,            0.035738,            0.017901,           0.0022196,           0.0022196,           0.0022196
                 154,            0.054577,            0.058142,            0.018651,              0.6706,             0.55704,             0.59543,             0.32775,            0.056542,            0.035734,              0.0179,           0.0021717,           0.0021717,           0.0021717
                 155,            0.054011,            0.057509,            0.018436,             0.67441,             0.55542,             0.59563,             0.32787,            0.056533,            0.035733,            0.017904,           0.0021245,           0.0021245,           0.0021245
                 156,            0.054001,            0.058162,            0.018748,             0.67339,             0.55603,             0.59585,             0.32837,            0.056524,            0.035733,            0.017906,           0.0020782,           0.0020782,           0.0020782
                 157,            0.053835,            0.058471,            0.018209,             0.66912,             0.55865,             0.59573,             0.32833,            0.056517,             0.03573,            0.017906,           0.0020327,           0.0020327,           0.0020327
